id,artifact,segment_identity,segment_offset,analysis_linear,payload_offset,body_size,body_span,boundary_state,origin,work_queue,accepted_state,name,map_public,map_module,map_segment,source_form,source_ref,observation,tasm_proc,tasm_distance,tasm_listing_line,ghidra_contiguous,ghidra_range_count,caller_count,callee_count,evidence_basis,notes
th04-main-boundary-0000c,th04-main,mz-load-module,0xC,0x1000C,0xC,0x0,0x0,provisional,compiler,exclude,excluded,__AHSHIFT,__AHSHIFT,c0.ASM,_TEXT,compiler-startup,toolchain:c0.asm,map-public,,,,,,,,target-ghidra+candidate-map,TLINK public has no corresponding Ghidra function entry.
th04-main-boundary-00146,th04-main,mz-load-module,0x146,0x10146,0x146,0x13,0x13,corroborated,compiler,exclude,excluded,__cleanup,__cleanup,c0.ASM,_TEXT,compiler-startup,toolchain:c0.asm,ghidra+map-public,,,,true,1,1,1,target-ghidra+candidate-map,
th04-main-boundary-00159,th04-main,mz-load-module,0x159,0x10159,0x159,0x1,0x1,corroborated,compiler,exclude,excluded,__checknull,__checknull,c0.ASM,_TEXT,compiler-startup,toolchain:c0.asm,ghidra+map-public,,,,true,1,1,0,target-ghidra+candidate-map,
th04-main-boundary-0015a,th04-main,mz-load-module,0x15A,0x1015A,0x15A,0x1E,0x1E,corroborated,compiler,exclude,excluded,__terminate,__terminate,c0.ASM,_TEXT,compiler-startup,toolchain:c0.asm,ghidra+map-public,,,,true,1,1,2,target-ghidra+candidate-map,
th04-main-boundary-00178,th04-main,mz-load-module,0x178,0x10178,0x178,0x43,0x43,provisional,compiler,exclude,excluded,FUN_1000_0178,,c0.ASM,_TEXT,compiler-startup,toolchain:c0.asm,ghidra,,,,true,1,1,0,target-ghidra+candidate-map,Ghidra-only boundary has no TLINK public or TASM PROC at its entry.
th04-main-boundary-001bb,th04-main,mz-load-module,0x1BB,0x101BB,0x1BB,0x2D,0x2D,corroborated,compiler,exclude,excluded,__restorezero,__restorezero,c0.ASM,_TEXT,compiler-startup,toolchain:c0.asm,ghidra+map-public,,,,true,1,1,0,target-ghidra+candidate-map,
th04-main-boundary-001e8,th04-main,mz-load-module,0x1E8,0x101E8,0x1E8,0x22,0x22,provisional,compiler,exclude,excluded,FUN_1000_01e8,,c0.ASM,_TEXT,compiler-startup,toolchain:c0.asm,ghidra,,,,true,1,2,0,target-ghidra+candidate-map,Ghidra-only boundary has no TLINK public or TASM PROC at its entry.
th04-main-boundary-0020a,th04-main,mz-load-module,0x20A,0x1020A,0x20A,0x22,0x22,provisional,compiler,exclude,excluded,FUN_1000_020a,,c0.ASM,_TEXT,compiler-startup,toolchain:c0.asm,ghidra,,,,true,1,1,1,target-ghidra+candidate-map,Ghidra-only boundary has no TLINK public or TASM PROC at its entry.
th04-main-boundary-0022c,th04-main,mz-load-module,0x22C,0x1022C,0x22C,0x41,0x41,provisional,compiler,exclude,excluded,FUN_1000_022c,,c0.ASM,_TEXT,compiler-startup,toolchain:c0.asm,ghidra,,,,true,1,1,0,target-ghidra+candidate-map,Ghidra-only boundary has no TLINK public or TASM PROC at its entry.
th04-main-boundary-0026d,th04-main,mz-load-module,0x26D,0x1026D,0x26D,0x0,0x0,provisional,compiler,exclude,excluded,DGROUP@,DGROUP@,c0.ASM,_TEXT,compiler-startup,toolchain:c0.asm,map-public,,,,,,,,target-ghidra+candidate-map,TLINK public has no corresponding Ghidra function entry.
th04-main-boundary-0026f,th04-main,mz-load-module,0x26F,0x1026F,0x26F,0x0,0x0,provisional,compiler,exclude,excluded,__MMODEL,__MMODEL,c0.ASM,_TEXT,compiler-startup,toolchain:c0.asm,map-public,,,,,,,,target-ghidra+candidate-map,TLINK public has no corresponding Ghidra function entry.
th04-main-boundary-00272,th04-main,mz-load-module,0x272,0x10272,0x272,0x14,0x14,provisional,library,exclude,excluded,FUN_1000_0272,,th04_main.asm,_TEXT,master-library-aggregate,candidate:th04_main.asm,ghidra,,,,true,1,1,1,target-ghidra+candidate-map,Ghidra-only boundary has no TLINK public or TASM PROC at its entry.
th04-main-boundary-00286,th04-main,mz-load-module,0x286,0x10286,0x286,0x12D,0x12E,provisional,library,exclude,excluded,BFNT_ENTRY_PAT,BFNT_ENTRY_PAT,th04_main.asm,_TEXT,master-library-aggregate,candidate:th04_main.asm,ghidra+map-public,,,,false,2,1,4,target-ghidra+candidate-map,Ghidra body is noncontiguous and requires control-flow reconciliation.
th04-main-boundary-003b4,th04-main,mz-load-module,0x3B4,0x103B4,0x3B4,0x22,0x22,corroborated,library,exclude,excluded,BFNT_EXTEND_HEADER_SKIP,BFNT_EXTEND_HEADER_SKIP,th04_main.asm,_TEXT,master-library-aggregate,candidate:th04_main.asm,ghidra+map-public,,,,true,1,1,0,target-ghidra+candidate-map,
th04-main-boundary-003d6,th04-main,mz-load-module,0x3D6,0x103D6,0x3D6,0x3B,0x3B,excluded,library,exclude,excluded,BFNT_HEADER_READ,BFNT_HEADER_READ,th04_main.asm,_TEXT,master-library-aggregate,candidate:th04_main.asm,ghidra+map-public,,,,true,1,2,0,target-ghidra+candidate-map,"Ghidra entry is a switch/data/non-code artifact, not an accepted function boundary."
th04-main-boundary-00412,th04-main,mz-load-module,0x412,0x10412,0x412,0x31,0x32,provisional,library,exclude,excluded,BFNT_EXTEND_HEADER_ANALYSIS,BFNT_EXTEND_HEADER_ANALYSIS,th04_main.asm,_TEXT,master-library-aggregate,candidate:th04_main.asm,ghidra+map-public,,,,false,2,1,1,target-ghidra+candidate-map,Ghidra body is noncontiguous and requires control-flow reconciliation.
th04-main-boundary-00444,th04-main,mz-load-module,0x444,0x10444,0x444,0x2C,0x2D,provisional,library,exclude,excluded,FUN_1000_0444,,th04_main.asm,_TEXT,master-library-aggregate,candidate:th04_main.asm,ghidra,,,,false,2,1,1,target-ghidra+candidate-map,Ghidra-only boundary has no TLINK public or TASM PROC at its entry.
th04-main-boundary-00476,th04-main,mz-load-module,0x476,0x10476,0x476,0x88,0x91,provisional,library,exclude,excluded,rtc_int_set,rtc_int_set,th04_main.asm,_TEXT,master-library-aggregate,candidate:th04_main.asm,ghidra+map-public+tasm-proc,rtc_int_set,near,3257,false,2,2,2,target-ghidra+candidate-map,Ghidra body is noncontiguous and requires control-flow reconciliation.
th04-main-boundary-004b6,th04-main,mz-load-module,0x4B6,0x104B6,0x4B6,0x7,0x7,provisional,library,exclude,excluded,FUN_1000_04b6,,th04_main.asm,_TEXT,master-library-aggregate,candidate:th04_main.asm,ghidra,,,,true,1,1,0,target-ghidra+candidate-map,Ghidra-only boundary has no TLINK public or TASM PROC at its entry.
th04-main-boundary-00507,th04-main,mz-load-module,0x507,0x10507,0x507,0x13,0x13,corroborated,library,exclude,excluded,rtc_mod,,th04_main.asm,_TEXT,master-library-aggregate,candidate:th04_main.asm,ghidra+tasm-proc,rtc_mod,near,3371,true,1,1,0,target-ghidra+candidate-map,
th04-main-boundary-0051a,th04-main,mz-load-module,0x51A,0x1051A,0x51A,0x0,0x0,provisional,library,exclude,excluded,RTC_INT,,th04_main.asm,_TEXT,master-library-aggregate,candidate:th04_main.asm,tasm-proc,RTC_INT,far,3386,,,,,target-ghidra+candidate-map,TLINK public has no corresponding Ghidra function entry.
th04-main-boundary-00552,th04-main,mz-load-module,0x552,0x10552,0x552,0xC,0xC,provisional,library,exclude,excluded,FUN_1000_0552,,th04_main.asm,_TEXT,master-library-aggregate,candidate:th04_main.asm,ghidra,,,,true,1,1,0,target-ghidra+candidate-map,Ghidra-only boundary has no TLINK public or TASM PROC at its entry.
th04-main-boundary-0055e,th04-main,mz-load-module,0x55E,0x1055E,0x55E,0x18,0x18,corroborated,library,exclude,excluded,BCLOSER,BCLOSER,th04_main.asm,_TEXT,master-library-aggregate,candidate:th04_main.asm,ghidra+map-public,,,,true,1,2,1,target-ghidra+candidate-map,
th04-main-boundary-00576,th04-main,mz-load-module,0x576,0x10576,0x576,0x3B,0x3B,corroborated,library,exclude,excluded,BFILL,BFILL,th04_main.asm,_TEXT,master-library-aggregate,candidate:th04_main.asm,ghidra+map-public,,,,true,1,1,0,target-ghidra+candidate-map,
th04-main-boundary-005b2,th04-main,mz-load-module,0x5B2,0x105B2,0x5B2,0x40,0x40,corroborated,library,exclude,excluded,BFNT_PALETTE_SET,BFNT_PALETTE_SET,th04_main.asm,_TEXT,master-library-aggregate,candidate:th04_main.asm,ghidra+map-public,,,,true,1,1,0,target-ghidra+candidate-map,
th04-main-boundary-005f2,th04-main,mz-load-module,0x5F2,0x105F2,0x5F2,0x30,0x30,corroborated,library,exclude,excluded,BGETC,BGETC,th04_main.asm,_TEXT,master-library-aggregate,candidate:th04_main.asm,ghidra+map-public,,,,true,1,1,1,target-ghidra+candidate-map,
th04-main-boundary-00622,th04-main,mz-load-module,0x622,0x10622,0x622,0x43,0x43,corroborated,library,exclude,excluded,PALETTE_BLACK_IN,PALETTE_BLACK_IN,th04_main.asm,_TEXT,master-library-aggregate,candidate:th04_main.asm,ghidra+map-public,,,,true,1,1,2,target-ghidra+candidate-map,
th04-main-boundary-00666,th04-main,mz-load-module,0x666,0x10666,0x666,0x3E,0x3E,corroborated,library,exclude,excluded,PALETTE_BLACK_OUT,PALETTE_BLACK_OUT,th04_main.asm,_TEXT,master-library-aggregate,candidate:th04_main.asm,ghidra+map-public,,,,true,1,6,2,target-ghidra+candidate-map,
th04-main-boundary-006a4,th04-main,mz-load-module,0x6A4,0x106A4,0x6A4,0x3F,0x53,provisional,library,exclude,excluded,BOPENR,BOPENR,th04_main.asm,_TEXT,master-library-aggregate,candidate:th04_main.asm,ghidra+map-public,,,,false,2,1,3,target-ghidra+candidate-map,Ghidra body is noncontiguous and requires control-flow reconciliation.
th04-main-boundary-006f8,th04-main,mz-load-module,0x6F8,0x106F8,0x6F8,0x1B,0x1B,corroborated,library,exclude,excluded,BREAD,BREAD,th04_main.asm,_TEXT,master-library-aggregate,candidate:th04_main.asm,ghidra+map-public,,,,true,1,0,1,target-ghidra+candidate-map,
th04-main-boundary-00713,th04-main,mz-load-module,0x713,0x10713,0x713,0x15,0x15,provisional,library,exclude,excluded,FUN_1000_0713,,th04_main.asm,_TEXT,master-library-aggregate,candidate:th04_main.asm,ghidra,,,,true,1,1,0,target-ghidra+candidate-map,Ghidra-only boundary has no TLINK public or TASM PROC at its entry.
th04-main-boundary-00728,th04-main,mz-load-module,0x728,0x10728,0x728,0x41,0x41,corroborated,library,exclude,excluded,BSEEK,BSEEK,th04_main.asm,_TEXT,master-library-aggregate,candidate:th04_main.asm,ghidra+map-public,,,,true,1,0,0,target-ghidra+candidate-map,
th04-main-boundary-0076a,th04-main,mz-load-module,0x76A,0x1076A,0x76A,0x2F,0x2F,corroborated,library,exclude,excluded,BSEEK_,BSEEK_,th04_main.asm,_TEXT,master-library-aggregate,candidate:th04_main.asm,ghidra+map-public,,,,true,1,2,0,target-ghidra+candidate-map,
th04-main-boundary-0079a,th04-main,mz-load-module,0x79A,0x1079A,0x79A,0x6F,0x73,provisional,library,exclude,excluded,cutline,cutline,th04_main.asm,_TEXT,master-library-aggregate,candidate:th04_main.asm,ghidra+map-public+tasm-proc,cutline,near,4548,false,5,1,0,target-ghidra+candidate-map,Ghidra body is noncontiguous and requires control-flow reconciliation.
th04-main-boundary-0080e,th04-main,mz-load-module,0x80E,0x1080E,0x80E,0x17,0x17,corroborated,library,exclude,excluded,DOS_AXDX,DOS_AXDX,th04_main.asm,_TEXT,master-library-aggregate,candidate:th04_main.asm,ghidra+map-public,,,,true,1,2,0,target-ghidra+candidate-map,
th04-main-boundary-00826,th04-main,mz-load-module,0x826,0x10826,0x826,0x37,0x37,corroborated,library,exclude,excluded,DOS_FILESIZE,DOS_FILESIZE,th04_main.asm,_TEXT,master-library-aggregate,candidate:th04_main.asm,ghidra+map-public,,,,true,1,1,0,target-ghidra+candidate-map,
th04-main-boundary-0085e,th04-main,mz-load-module,0x85E,0x1085E,0x85E,0x6,0x6,corroborated,library,exclude,excluded,DOS_KEYCLEAR,DOS_KEYCLEAR,th04_main.asm,_TEXT,master-library-aggregate,candidate:th04_main.asm,ghidra+map-public,,,,true,1,1,0,target-ghidra+candidate-map,
