id,artifact,kind,segment,offset,file_offset,size,compare_size,boundary_state,origin,state,name,source,evidence_ids,replay_command,notes
th04-zun-graph-clear-v319,th04-zun,code-region,com-payload/_TEXT,0xF64,,0x24,0x24,reviewed,library,source-present,GRAPH_CLEAR,src/shared/pc98/graph_clear.asm,ev-th04-zun-graph-clear-target-v319;ev-th04-zun-graph-clear-tasm-v319;ev-th04-zun-graph-clear-raw-v319;ev-th04-zun-graph-clear-cold-v509,python3 scripts/probes/replay_th04_zun_graph_clear.py --output-dir .analysis/reconstruction/probes/v509-zun-graph-clear-001,Complete 36-byte linked library body raw-matches decoded target in a fresh cold link from retained inputs. Source-present library origin; authored ZUN function and packed artifact exact acceptance remain open.
th04-zun-resdata-code-v323,th04-zun,code-region,com-payload/_TEXT,0xF88,,0xBE,0xBE,reviewed,library,source-present,RESDATA_EXIST;RESDATA_CREATE,src/shared/dos/resdata.asm,ev-th04-zun-resdata-code-target-v323;ev-th04-zun-resdata-code-tasm-v323;ev-th04-zun-resdata-code-raw-v323;ev-th04-zun-resdata-component-raw-v323,python3 scripts/probes/replay_th04_zun_resdata.py --output-dir .analysis/reconstruction/probes/v323-zun-resdata-archive-final-ab,"Target-reviewed 190-byte resident search/create support code. Checked-in TASM replaces the original library member in its physical archive position; target slice and linked bytes agree, but full ZUN artifact exactness remains open."
th04-zun-resdata-data-v323,th04-zun,data-region,com-payload/_DATA,0x2204,,0xA,0xA,reviewed,library,source-present,RESDATA_ResPalID,src/shared/dos/resdata.asm,ev-th04-zun-resdata-data-target-v323;ev-th04-zun-resdata-data-tasm-v323;ev-th04-zun-resdata-data-raw-v323;ev-th04-zun-resdata-component-raw-v323,python3 scripts/probes/replay_th04_zun_resdata.py --output-dir .analysis/reconstruction/probes/v323-zun-resdata-archive-final-ab,Target-reviewed ten-byte identifier emitted by the same TASM translation unit; candidate MAP projects _DATA:179C. It is source-present but not artifact-local exact.
th04-zun-file-read-v325,th04-zun,code-region,com-payload/_TEXT,0x1046,,0xB4,0xB4,reviewed,library,source-present,FILE_READ,src/shared/dos/file_read.asm,ev-th04-zun-file-read-target-v325;ev-th04-zun-file-read-tasm-v325;ev-th04-zun-file-read-raw-v325;ev-th04-zun-file-read-component-raw-v325,python3 scripts/probes/replay_th04_zun_file_read.py --output-dir .analysis/reconstruction/probes/v325-zun-file-read-final-ab,Target-reviewed 180-byte buffered/direct DOS read support code. Local TASM replaces the library member at original physical position with identical linked MAP and target slice; full artifact exactness remains open.
th04-main-gather-point-render-asm-v326,th04-main,code-region,B4M_UPDATE_TEXT,0x1008,0x16298,0x5A,0x5A,reviewed,original-asm,exact,gather_point_render,src/main/gather/point_render.asm,ev-th04-main-target;ev-th04-main-format-integrity;ev-th04-main-gather-boundary-v326;ev-toolchain-surfaces;ev-th04-main-gather-toolchain-v326;ev-th04-main-gather-omf-v326;ev-th04-main-gather-cold-v326;ev-th04-main-gather-layout-v326;ev-th04-main-gather-raw-v326;ev-ledger-consistency-exact14;ev-th04-main-gather-aggregate-final-v326,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-gather-point-render-asm-v326 --run-id gpt-5-6-sol-v326-gather-focused-002,Original-style symbolic TASM reconstructs the complete 90-byte B4M renderer including source-owned EVEN alignment; two-cold focused and complete 249-owner aggregate replays pass raw MAP ordered-relocation and OMF gates. Credit is on the ASM track.
th04-main-enemy-script-owner-v327,th04-main,code-region,B4M_UPDATE_TEXT,,,0x71E,0x71E,reviewed,authored,excluded,enemy_script_helpers_and_dispatch,,ev-th04-main-enemy-script-boundary-v327;ev-th04-main-enemy-script-cfg-v327,python3 scripts/probes/review_th04_enemy_script_boundary.py --output-dir .analysis/reconstruction/probes/v327-enemy-script-boundary,Historical v327 full 0x71E boundary receipt; superseded for authored-byte accounting by the nonoverlapping v328 helper and dispatcher owners.
th04-main-enemy-script-helpers-v328,th04-main,code-region,B4M_UPDATE_TEXT,0x1ABF,0x16D4F,0x8E,0x8E,reviewed,authored,exact,enemy_script_three_helpers,src/main/enemy/script_helpers.cpp,ev-th04-main-target;ev-th04-main-format-integrity;ev-th04-main-enemy-helpers-boundary-v328;ev-th04-main-enemy-helpers-compiler-v328;ev-th04-main-enemy-helpers-nonexact-v328;ev-th04-main-enemy-helpers-compiler-v339;ev-th04-main-enemy-helpers-nonexact-v339;ev-th04-main-enemy-helper-es-target-v340;ev-th04-main-enemy-es-save-codegen-negative-v341;ev-th04-main-enemy-helpers-es-explicit-v342;ev-toolchain-surfaces;ev-th04-main-enemy-helpers-toolchain-v343;ev-th04-main-enemy-helpers-omf-v343;ev-th04-main-enemy-helpers-cold-v343;ev-th04-main-enemy-helpers-layout-v343;ev-th04-main-enemy-helpers-raw-v343;ev-ledger-consistency-exact14;ev-th04-main-enemy-helpers-aggregate-final-v343,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-enemy-script-helpers-v328 --run-id gpt-5-6-sol-v342-enemy-helpers-candidate-001,"Maintained TC4J C++ plus two classified handwritten ES-preservation instructions reconstructs all three complete helpers. Focused and 251-owner aggregate A/B replays pass raw, exact MAP, ordered relocation, valid deterministic OMF, and cold determinism gates."
th04-main-enemy-script-dispatch-v328,th04-main,code-region,B4M_UPDATE_TEXT,0x1B4D,0x16DDD,0x690,0x690,reviewed,authored,exact,enemy_script_dispatch_and_table,src/main/enemy/script_update.cpp,ev-th04-main-target;ev-th04-main-format-integrity;ev-th04-main-enemy-dispatch-boundary-v328;ev-th04-main-enemy-dispatch-es-codegen-v329;ev-th04-main-enemy-dispatch-natural-v330;ev-th04-main-enemy-dispatch-nonexact-v330;ev-th04-main-enemy-dispatch-layout-v333;ev-th04-main-enemy-dispatch-nonexact-v333;ev-th04-main-enemy-dispatch-arithmetic-v335;ev-th04-main-enemy-dispatch-nonexact-v335;ev-th04-main-enemy-dispatch-physical-layout-v336;ev-th04-main-enemy-dispatch-nonexact-v336;ev-th04-main-enemy-dispatch-es-target-v340;ev-th04-main-enemy-dispatch-es-explicit-v342;ev-toolchain-surfaces;ev-th04-main-enemy-dispatch-toolchain-v343;ev-th04-main-enemy-dispatch-omf-v343;ev-th04-main-enemy-dispatch-cold-v343;ev-th04-main-enemy-dispatch-layout-v343;ev-th04-main-enemy-dispatch-raw-v343;ev-ledger-consistency-exact14;ev-th04-main-enemy-dispatch-aggregate-final-v343,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-enemy-script-dispatch-v328 --run-id gpt-5-6-sol-v343-enemy-dispatch-candidate-003,"Maintained TC4J C++ plus classified handwritten ES preservation reconstructs the complete 1392-byte VM body and 288-byte switch table. Focused and 251-owner aggregate A/B replays pass raw, exact MAP, both ordered relocations, valid deterministic OMF, and cold determinism gates."
th04-main-nullfunc-near-v387,th04-main,function,CIRCLE_TEXT,0x11BE,0xD4AE,0x1,0x1,reviewed,authored,exact,NULLFUNC_NEAR,src/main/core/nullfunc_near.cpp,ev-th04-main-nullfunc-near-codegen-v387;ev-th04-main-nullfunc-near-boundary-v387;ev-th04-main-nullfunc-near-toolchain-v387;ev-th04-main-nullfunc-near-omf-v387;ev-th04-main-nullfunc-near-cold-v387;ev-th04-main-nullfunc-near-layout-v387;ev-th04-main-nullfunc-near-raw-v387;ev-th04-main-nullfunc-near-aggregate-candidate-v387;ev-th04-main-target;ev-th04-main-format-integrity;ev-toolchain-surfaces;ev-ledger-consistency-exact14;ev-th04-main-nullfunc-near-aggregate-final-v387,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-nullfunc-near-v387 --run-id gpt-web-nullfunc-v387-focused-005 --stage finalize,v387 natural empty Pascal C++ with -k- reconstructs the complete one-byte NULLFUNC_NEAR callback. Focused A/B and 261-owner candidate aggregate replay pass raw/MAP/ordered-relocation/OMF gates; neighboring NOP/randring bytes remain zero-credit replay plumbing.
th04-main-nullfunc-far-v387,th04-main,function,CIRCLE_TEXT,0x11C0,0xD4B0,0x1,0x1,reviewed,authored,exact,NULLFUNC_FAR,src/main/core/nullfunc_far.cpp,ev-th04-main-nullfunc-far-codegen-v387;ev-th04-main-nullfunc-far-boundary-v387;ev-th04-main-nullfunc-far-toolchain-v387;ev-th04-main-nullfunc-far-omf-v387;ev-th04-main-nullfunc-far-cold-v387;ev-th04-main-nullfunc-far-layout-v387;ev-th04-main-nullfunc-far-raw-v387;ev-th04-main-nullfunc-far-aggregate-candidate-v387;ev-th04-main-target;ev-th04-main-format-integrity;ev-toolchain-surfaces;ev-ledger-consistency-exact14;ev-th04-main-nullfunc-far-aggregate-final-v387,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-nullfunc-near-v387 --run-id gpt-web-nullfunc-v387-focused-005 --stage finalize,v387 natural empty Pascal C++ with -k- reconstructs the complete one-byte NULLFUNC_FAR callback. Focused A/B and 261-owner candidate aggregate replay pass raw/MAP/ordered-relocation/OMF gates; neighboring NOP/randring bytes remain zero-credit replay plumbing.
th04-main-randring1-next16-mod-asm-v388,th04-main,function,CIRCLE_TEXT,0x11A4,0xD494,0x19,0x19,reviewed,original-asm,exact,randring1_next16_mod,src/main/math/randring1_next16_mod.asm,ev-th04-main-randring1-mod-origin-v388;ev-th04-main-randring1-mod-asm-probe-v388;ev-th04-main-target;ev-th04-main-format-integrity;ev-th04-main-randring1-mod-boundary-v388;ev-toolchain-surfaces;ev-th04-main-randring1-mod-toolchain-v388;ev-th04-main-randring1-mod-omf-v388;ev-th04-main-randring1-mod-cold-v388;ev-th04-main-randring1-mod-layout-v388;ev-th04-main-randring1-mod-raw-v388;ev-ledger-consistency-exact14;ev-th04-main-randring1-mod-aggregate-candidate-v388;ev-th04-main-randring1-mod-aggregate-final-v388,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-randring1-next16-mod-asm-v388 --unit th04-main-randring2-next16-mod-asm-v388 --run-id gpt-web-randring-mod-v388-focused-002 --stage finalize,"Evidence-backed original-style symbolic TASM exactly reconstructs the reviewed 25-byte Pascal-near randring modulo helper. Shared TH02-TH05 macro lineage and independent TH05 target bodies establish producer provenance; focused two-cold and 263-owner candidate aggregate replay pass raw bytes, MAP placement, empty ordered relocation overlap, and valid deterministic OMF. The following one-byte layout remains outside function credit."
th04-main-randring2-next16-mod-asm-v388,th04-main,function,MAIN_032_TEXT,0x02E6,0x15576,0x19,0x19,reviewed,original-asm,exact,randring2_next16_mod,src/main/math/randring2_next16_mod.asm,ev-th04-main-randring2-mod-origin-v388;ev-th04-main-randring2-mod-asm-probe-v388;ev-th04-main-target;ev-th04-main-format-integrity;ev-th04-main-randring2-mod-boundary-v388;ev-toolchain-surfaces;ev-th04-main-randring2-mod-toolchain-v388;ev-th04-main-randring2-mod-omf-v388;ev-th04-main-randring2-mod-cold-v388;ev-th04-main-randring2-mod-layout-v388;ev-th04-main-randring2-mod-raw-v388;ev-ledger-consistency-exact14;ev-th04-main-randring2-mod-aggregate-candidate-v388;ev-th04-main-randring2-mod-aggregate-final-v388,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-randring1-next16-mod-asm-v388 --unit th04-main-randring2-next16-mod-asm-v388 --run-id gpt-web-randring-mod-v388-focused-002 --stage finalize,"Evidence-backed original-style symbolic TASM exactly reconstructs the reviewed 25-byte Pascal-near randring modulo helper. Shared TH02-TH05 macro lineage and independent TH05 target bodies establish producer provenance; focused two-cold and 263-owner candidate aggregate replay pass raw bytes, MAP placement, empty ordered relocation overlap, and valid deterministic OMF. The following one-byte layout remains outside function credit."
th04-main-pointnum-digits-set-asm-v389,th04-main,function,MAIN_033_TEXT,0x4F5E,0x1A1EE,0x25,0x25,reviewed,original-asm,exact,POINTNUM_DIGITS_SET,src/main/pointnum/digits.asm,ev-th04-main-pointnum-digits-origin-v389;ev-th04-main-pointnum-digits-asm-probe-v389;ev-th04-main-target;ev-th04-main-format-integrity;ev-th04-main-pointnum-digits-boundary-v389;ev-toolchain-surfaces;ev-th04-main-pointnum-digits-toolchain-v389;ev-th04-main-pointnum-digits-omf-v389;ev-th04-main-pointnum-digits-cold-v389;ev-th04-main-pointnum-digits-layout-v389;ev-th04-main-pointnum-digits-raw-v389;ev-ledger-consistency-exact14;ev-th04-main-pointnum-digits-aggregate-candidate-v389;ev-th04-main-pointnum-digits-aggregate-final-v389,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-pointnum-digits-set-asm-v389 --run-id gpt-web-pointnum-digits-v389-focused-004 --stage finalize,"Evidence-backed original-style symbolic TASM exactly reconstructs the reviewed 37-byte Pascal-near POINTNUM_DIGITS_SET helper. Simultaneous TH04/TH05 reverse-engineering and independent TH05 target architecture establish producer provenance; focused two-cold and 264-owner candidate aggregate replay pass raw bytes, MAP, empty ordered relocation overlap, and deterministic OMF. The trailing NOP remains outside logical function credit."
th04-main-item-splashes-init-v390,th04-main,function,IT_SPL_U_TEXT,0x0486,0x15716,0x1A,0x1A,reviewed,authored,exact,item_splashes_init,src/main/item/splashes_init.inl,ev-th04-main-item-splashes-init-reviewed-boundary-v390;ev-th04-main-item-splashes-init-source-v390;ev-th04-main-item-splashes-init-natural-nonexact-v390;ev-th04-main-item-splashes-init-codegen-negative-v390;ev-th04-main-item-splashes-init-function-review-v390;ev-th04-main-item-splashes-init-crossgame-v395;ev-th04-main-item-splashes-init-hybrid-probe-v395;ev-th04-main-target;ev-th04-main-format-integrity;ev-th04-main-item-splashes-init-boundary-v395;ev-toolchain-surfaces;ev-th04-main-item-splashes-init-toolchain-v395;ev-th04-main-item-splashes-init-omf-v395;ev-th04-main-item-splashes-init-cold-v395;ev-th04-main-item-splashes-init-layout-v395;ev-th04-main-item-splashes-init-raw-v395;ev-ledger-consistency-exact14;ev-th04-main-item-splashes-init-aggregate-candidate-v395;ev-th04-main-item-splashes-init-function-exact-review-v395;ev-th04-main-item-splashes-init-aggregate-final-v395,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-item-splashes-init-v390 --run-id gpt-web-item-splashes-init-v395-focused-001 --stage finalize,"v395 maintained hybrid authored C++ exactly reconstructs the complete 0x1A item_splashes_init owner. TH05 directly reuses the TH04 TU and its independent target preserves the same XOR AX,AX / REP STOSW architecture, establishing low-level provenance. Focused A/B and the 269-owner candidate aggregate pass raw bytes, MAP placement, empty relocation overlap, deterministic TC86 OMF, and preserve the exact 0x82 suffix."
th04-main-carpet-setup-indices-v409,th04-main,code-region,STAGES_TEXT,0x3FA1,0x10291,0x6,0x6,reviewed,authored,exact,carpet_setup_indices,src/main/stage/carpet_setup_indices.inl,ev-th04-main-target;ev-th04-main-format-integrity;ev-toolchain-surfaces;ev-ledger-consistency-exact14;ev-th04-main-carpet-setup-indices-boundary-v409;ev-th04-main-carpet-setup-indices-toolchain-v409;ev-th04-main-carpet-setup-indices-omf-v409;ev-th04-main-carpet-setup-indices-cold-v409;ev-th04-main-carpet-setup-indices-layout-v409;ev-th04-main-carpet-setup-indices-raw-v409;ev-th04-main-carpet-setup-indices-aggregate-candidate-v409;ev-th04-main-carpet-crossartifact-v405-negative;ev-th04-main-tc4j-pc98-ide-optimizer-surface-v406;ev-th04-main-carpet-setup-indices-aggregate-final-v409,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-carpet-setup-indices-v409 --unit th04-main-carpet-anim-row-level-v409 --unit th04-main-carpet-image-base-v409 --unit th04-main-carpet-column-count-v409 --unit th04-main-carpet-active-test-v409 --unit th04-main-carpet-tile-store-v409 --unit th04-main-carpet-dirty-advance-v409 --run-id gpt-web-v409-carpet-fragments-focused-001,v409 exact natural identity fragment inside blocked carpet_lighting_put_new: file 0x10291 size 0x6. Focused A/B and 279-owner candidate aggregate pass raw/MAP/ordered-relocation/OMF/determinism gates; all historical inline-ASM/codegen-direction residuals remain outside this extent.
th04-main-carpet-anim-row-level-v409,th04-main,code-region,STAGES_TEXT,0x3FAB,0x1029B,0x7,0x7,reviewed,authored,exact,carpet_anim_row_level,src/main/stage/carpet_anim_row_level.inl,ev-th04-main-target;ev-th04-main-format-integrity;ev-toolchain-surfaces;ev-ledger-consistency-exact14;ev-th04-main-carpet-anim-row-level-boundary-v409;ev-th04-main-carpet-anim-row-level-toolchain-v409;ev-th04-main-carpet-anim-row-level-omf-v409;ev-th04-main-carpet-anim-row-level-cold-v409;ev-th04-main-carpet-anim-row-level-layout-v409;ev-th04-main-carpet-anim-row-level-raw-v409;ev-th04-main-carpet-anim-row-level-aggregate-candidate-v409;ev-th04-main-carpet-crossartifact-v405-negative;ev-th04-main-tc4j-pc98-ide-optimizer-surface-v406;ev-th04-main-carpet-anim-row-level-aggregate-final-v409,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-carpet-setup-indices-v409 --unit th04-main-carpet-anim-row-level-v409 --unit th04-main-carpet-image-base-v409 --unit th04-main-carpet-column-count-v409 --unit th04-main-carpet-active-test-v409 --unit th04-main-carpet-tile-store-v409 --unit th04-main-carpet-dirty-advance-v409 --run-id gpt-web-v409-carpet-fragments-focused-001,v409 exact natural identity fragment inside blocked carpet_lighting_put_new: file 0x1029B size 0x7. Focused A/B and 279-owner candidate aggregate pass raw/MAP/ordered-relocation/OMF/determinism gates; all historical inline-ASM/codegen-direction residuals remain outside this extent.
th04-main-carpet-image-base-v409,th04-main,code-region,STAGES_TEXT,0x3FB6,0x102A6,0x3,0x3,reviewed,authored,exact,carpet_image_base,src/main/stage/carpet_image_base.inl,ev-th04-main-target;ev-th04-main-format-integrity;ev-toolchain-surfaces;ev-ledger-consistency-exact14;ev-th04-main-carpet-image-base-boundary-v409;ev-th04-main-carpet-image-base-toolchain-v409;ev-th04-main-carpet-image-base-omf-v409;ev-th04-main-carpet-image-base-cold-v409;ev-th04-main-carpet-image-base-layout-v409;ev-th04-main-carpet-image-base-raw-v409;ev-th04-main-carpet-image-base-aggregate-candidate-v409;ev-th04-main-carpet-crossartifact-v405-negative;ev-th04-main-tc4j-pc98-ide-optimizer-surface-v406;ev-th04-main-carpet-image-base-aggregate-final-v409,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-carpet-setup-indices-v409 --unit th04-main-carpet-anim-row-level-v409 --unit th04-main-carpet-image-base-v409 --unit th04-main-carpet-column-count-v409 --unit th04-main-carpet-active-test-v409 --unit th04-main-carpet-tile-store-v409 --unit th04-main-carpet-dirty-advance-v409 --run-id gpt-web-v409-carpet-fragments-focused-001,v409 exact natural identity fragment inside blocked carpet_lighting_put_new: file 0x102A6 size 0x3. Focused A/B and 279-owner candidate aggregate pass raw/MAP/ordered-relocation/OMF/determinism gates; all historical inline-ASM/codegen-direction residuals remain outside this extent.
th04-main-carpet-column-count-v409,th04-main,code-region,STAGES_TEXT,0x3FBD,0x102AD,0x3,0x3,reviewed,authored,exact,carpet_column_count,src/main/stage/carpet_column_count.inl,ev-th04-main-target;ev-th04-main-format-integrity;ev-toolchain-surfaces;ev-ledger-consistency-exact14;ev-th04-main-carpet-column-count-boundary-v409;ev-th04-main-carpet-column-count-toolchain-v409;ev-th04-main-carpet-column-count-omf-v409;ev-th04-main-carpet-column-count-cold-v409;ev-th04-main-carpet-column-count-layout-v409;ev-th04-main-carpet-column-count-raw-v409;ev-th04-main-carpet-column-count-aggregate-candidate-v409;ev-th04-main-carpet-crossartifact-v405-negative;ev-th04-main-tc4j-pc98-ide-optimizer-surface-v406;ev-th04-main-carpet-column-count-aggregate-final-v409,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-carpet-setup-indices-v409 --unit th04-main-carpet-anim-row-level-v409 --unit th04-main-carpet-image-base-v409 --unit th04-main-carpet-column-count-v409 --unit th04-main-carpet-active-test-v409 --unit th04-main-carpet-tile-store-v409 --unit th04-main-carpet-dirty-advance-v409 --run-id gpt-web-v409-carpet-fragments-focused-001,v409 exact natural identity fragment inside blocked carpet_lighting_put_new: file 0x102AD size 0x3. Focused A/B and 279-owner candidate aggregate pass raw/MAP/ordered-relocation/OMF/determinism gates; all historical inline-ASM/codegen-direction residuals remain outside this extent.
th04-main-carpet-active-test-v409,th04-main,code-region,STAGES_TEXT,0x3FC1,0x102B1,0x4,0x4,reviewed,authored,exact,carpet_active_test,src/main/stage/carpet_active_test.inl,ev-th04-main-target;ev-th04-main-format-integrity;ev-toolchain-surfaces;ev-ledger-consistency-exact14;ev-th04-main-carpet-active-test-boundary-v409;ev-th04-main-carpet-active-test-toolchain-v409;ev-th04-main-carpet-active-test-omf-v409;ev-th04-main-carpet-active-test-cold-v409;ev-th04-main-carpet-active-test-layout-v409;ev-th04-main-carpet-active-test-raw-v409;ev-th04-main-carpet-active-test-aggregate-candidate-v409;ev-th04-main-carpet-crossartifact-v405-negative;ev-th04-main-tc4j-pc98-ide-optimizer-surface-v406;ev-th04-main-carpet-active-test-aggregate-final-v409,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-carpet-setup-indices-v409 --unit th04-main-carpet-anim-row-level-v409 --unit th04-main-carpet-image-base-v409 --unit th04-main-carpet-column-count-v409 --unit th04-main-carpet-active-test-v409 --unit th04-main-carpet-tile-store-v409 --unit th04-main-carpet-dirty-advance-v409 --run-id gpt-web-v409-carpet-fragments-focused-001,v409 exact natural identity fragment inside blocked carpet_lighting_put_new: file 0x102B1 size 0x4. Focused A/B and 279-owner candidate aggregate pass raw/MAP/ordered-relocation/OMF/determinism gates; all historical inline-ASM/codegen-direction residuals remain outside this extent.
th04-main-carpet-tile-store-v409,th04-main,code-region,STAGES_TEXT,0x3FC9,0x102B9,0xF,0xF,reviewed,authored,exact,carpet_tile_store,src/main/stage/carpet_tile_store.inl,ev-th04-main-target;ev-th04-main-format-integrity;ev-toolchain-surfaces;ev-ledger-consistency-exact14;ev-th04-main-carpet-tile-store-boundary-v409;ev-th04-main-carpet-tile-store-toolchain-v409;ev-th04-main-carpet-tile-store-omf-v409;ev-th04-main-carpet-tile-store-cold-v409;ev-th04-main-carpet-tile-store-layout-v409;ev-th04-main-carpet-tile-store-raw-v409;ev-th04-main-carpet-tile-store-aggregate-candidate-v409;ev-th04-main-carpet-crossartifact-v405-negative;ev-th04-main-tc4j-pc98-ide-optimizer-surface-v406;ev-th04-main-carpet-tile-store-aggregate-final-v409,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-carpet-setup-indices-v409 --unit th04-main-carpet-anim-row-level-v409 --unit th04-main-carpet-image-base-v409 --unit th04-main-carpet-column-count-v409 --unit th04-main-carpet-active-test-v409 --unit th04-main-carpet-tile-store-v409 --unit th04-main-carpet-dirty-advance-v409 --run-id gpt-web-v409-carpet-fragments-focused-001,v409 exact natural identity fragment inside blocked carpet_lighting_put_new: file 0x102B9 size 0xF. Focused A/B and 279-owner candidate aggregate pass raw/MAP/ordered-relocation/OMF/determinism gates; all historical inline-ASM/codegen-direction residuals remain outside this extent.
th04-main-carpet-dirty-advance-v409,th04-main,code-region,STAGES_TEXT,0x3FDA,0x102CA,0x12,0x12,reviewed,authored,exact,carpet_dirty_advance,src/main/stage/carpet_dirty_advance.inl,ev-th04-main-target;ev-th04-main-format-integrity;ev-toolchain-surfaces;ev-ledger-consistency-exact14;ev-th04-main-carpet-dirty-advance-boundary-v409;ev-th04-main-carpet-dirty-advance-toolchain-v409;ev-th04-main-carpet-dirty-advance-omf-v409;ev-th04-main-carpet-dirty-advance-cold-v409;ev-th04-main-carpet-dirty-advance-layout-v409;ev-th04-main-carpet-dirty-advance-raw-v409;ev-th04-main-carpet-dirty-advance-aggregate-candidate-v409;ev-th04-main-carpet-crossartifact-v405-negative;ev-th04-main-tc4j-pc98-ide-optimizer-surface-v406;ev-th04-main-carpet-dirty-advance-aggregate-final-v409,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-carpet-setup-indices-v409 --unit th04-main-carpet-anim-row-level-v409 --unit th04-main-carpet-image-base-v409 --unit th04-main-carpet-column-count-v409 --unit th04-main-carpet-active-test-v409 --unit th04-main-carpet-tile-store-v409 --unit th04-main-carpet-dirty-advance-v409 --run-id gpt-web-v409-carpet-fragments-focused-001,v409 exact natural identity fragment inside blocked carpet_lighting_put_new: file 0x102CA size 0x12. Focused A/B and 279-owner candidate aggregate pass raw/MAP/ordered-relocation/OMF/determinism gates; all historical inline-ASM/codegen-direction residuals remain outside this extent.
th04-main-carpet-entry-ds-bridge-v409,th04-main,code-region,STAGES_TEXT,0x3F9A,,0x7,0x7,reviewed,authored,excluded,carpet_entry_ds_bridge,,ev-th04-main-carpet-entry-ds-bridge-v409-boundary;ev-th04-main-carpet-lighting-codegen-negative-v174;ev-th04-main-carpet-opcode-corpus-negative-v396;ev-th04-main-carpet-crossartifact-v405-negative;ev-th04-main-tc4j-pc98-ide-optimizer-surface-v406,,v409 coarse blocked residual superseded by v410 exact function-boundary ownership plus a narrower two-byte blocked residual; zero byte credit retained on this historical routing row.
th04-main-carpet-first-mul-si-v409,th04-main,code-region,STAGES_TEXT,0x3FA7,0x10297,0x4,0x4,reviewed,authored,blocked,carpet_first_mul_si_move,,ev-th04-main-carpet-first-mul-si-v409-boundary;ev-th04-main-carpet-lighting-codegen-negative-v174;ev-th04-main-carpet-opcode-corpus-negative-v396;ev-th04-main-carpet-crossartifact-v405-negative;ev-th04-main-tc4j-pc98-ide-optimizer-surface-v406;ev-th04-main-register-encoding-surface-v411-negative;ev-th04-main-carpet-natural-context-v412-negative;ev-th04-main-carpet-unsigned-mul-v417-negative;ev-th04-main-carpet-integrated-asm-fingerprint-v420;ev-th04-main-carpet-semantic-lineage-v423-negative,python3 scripts/probes/probe_th04_final_blocker_crossartifact.py,"v409 reviewed physical residual inside carpet_lighting_put_new: historical MUL BX plus MOV SI,AX direction. No accepted natural producer or independent hybrid provenance; exactness withheld."
th04-main-carpet-scale-mul-v409,th04-main,code-region,STAGES_TEXT,0x3FB2,0x102A2,0x4,0x4,reviewed,authored,blocked,carpet_scale_mul,,ev-th04-main-carpet-scale-mul-v409-boundary;ev-th04-main-carpet-lighting-codegen-negative-v174;ev-th04-main-carpet-opcode-corpus-negative-v396;ev-th04-main-carpet-crossartifact-v405-negative;ev-th04-main-tc4j-pc98-ide-optimizer-surface-v406;ev-th04-main-register-encoding-surface-v411-negative;ev-th04-main-carpet-natural-context-v412-negative;ev-th04-main-carpet-unsigned-mul-v417-negative;ev-th04-main-carpet-integrated-asm-fingerprint-v420;ev-th04-main-carpet-semantic-lineage-v423-negative,python3 scripts/probes/probe_th04_final_blocker_crossartifact.py,"v409 reviewed physical residual inside carpet_lighting_put_new: ADD BX,BX direction plus historical MUL BX. No accepted natural producer or independent hybrid provenance; exactness withheld."
th04-main-carpet-bx-dx-moves-v409,th04-main,code-region,STAGES_TEXT,0x3FB9,0x102A9,0x4,0x4,reviewed,authored,blocked,carpet_bx_dx_moves,,ev-th04-main-carpet-bx-dx-moves-v409-boundary;ev-th04-main-carpet-lighting-codegen-negative-v174;ev-th04-main-carpet-opcode-corpus-negative-v396;ev-th04-main-carpet-crossartifact-v405-negative;ev-th04-main-tc4j-pc98-ide-optimizer-surface-v406;ev-th04-main-register-encoding-surface-v411-negative;ev-th04-main-carpet-natural-context-v412-negative;ev-th04-main-carpet-integrated-asm-fingerprint-v420;ev-th04-main-carpet-semantic-lineage-v423-negative,python3 scripts/probes/probe_th04_final_blocker_crossartifact.py,"v409 reviewed physical residual inside carpet_lighting_put_new: MOV BX,AX and XOR DX,DX encoding directions. No accepted natural producer or independent hybrid provenance; exactness withheld."
